school_id,class,timestamp,gender,population
956,SSS2,06-01-2024,Male,14
956,SSS3,06-01-2024,Male,31
956,JSS1,06-01-2024,Female,20
956,JSS2,06-01-2024,Female,14
956,JSS3,06-01-2024,Female,17
956,SSS1,06-01-2024,Female,18
956,SSS2,06-01-2024,Female,19
956,SSS3,06-01-2024,Female,30
960,JSS1,06-01-2024,Male,20
960,JSS2,06-01-2024,Male,18
960,JSS3,06-01-2024,Male,24
960,SSS1,06-01-2024,Male,14
960,SSS2,06-01-2024,Male,21
960,SSS3,06-01-2024,Male,19
960,JSS1,06-01-2024,Female,13
960,JSS2,06-01-2024,Female,22
960,JSS3,06-01-2024,Female,20
960,SSS1,06-01-2024,Female,16
960,SSS2,06-01-2024,Female,13
960,SSS3,06-01-2024,Female,22
957,JSS1,06-01-2024,Male,18
957,JSS2,06-01-2024,Male,22
957,JSS3,06-01-2024,Male,15
957,SSS1,06-01-2024,Male,18
957,SSS2,06-01-2024,Male,18
957,SSS3,06-01-2024,Male,22
957,JSS1,06-01-2024,Female,19
957,JSS2,06-01-2024,Female,16
957,JSS3,06-01-2024,Female,18
957,SSS1,06-01-2024,Female,20
957,SSS2,06-01-2024,Female,23
957,SSS3,06-01-2024,Female,16
954,JSS1,06-01-2024,Male,16
954,JSS2,06-01-2024,Male,20
954,JSS3,06-01-2024,Male,10
954,SSS1,06-01-2024,Male,16
954,SSS2,06-01-2024,Male,10
954,SSS3,06-01-2024,Male,10
954,JSS1,06-01-2024,Female,14
954,JSS2,06-01-2024,Female,22
954,JSS3,06-01-2024,Female,18
954,SSS1,06-01-2024,Female,3
954,SSS2,06-01-2024,Female,17
954,SSS3,06-01-2024,Female,14
958,JSS1,06-01-2024,Male,12
958,JSS2,06-01-2024,Male,8
958,JSS3,06-01-2024,Male,4
958,SSS1,06-01-2024,Male,6
958,SSS2,06-01-2024,Male,1
958,SSS3,06-01-2024,Male,16
958,JSS1,06-01-2024,Female,2
958,JSS2,06-01-2024,Female,4
958,JSS3,06-01-2024,Female,6
958,SSS1,06-01-2024,Female,9
958,SSS2,06-01-2024,Female,3
958,SSS3,06-01-2024,Female,11
953,JSS1,06-01-2024,Male,23
953,JSS2,06-01-2024,Male,19
953,JSS3,06-01-2024,Male,23
953,SSS1,06-01-2024,Male,15
953,SSS2,06-01-2024,Male,20
953,SSS3,06-01-2024,Male,17
953,JSS1,06-01-2024,Female,24
953,JSS2,06-01-2024,Female,30
953,JSS3,06-01-2024,Female,18
953,SSS1,06-01-2024,Female,32
953,SSS2,06-01-2024,Female,18
953,SSS3,06-01-2024,Female,9
951,JSS1,06-01-2024,Male,44
951,JSS2,06-01-2024,Male,30
951,JSS3,06-01-2024,Male,44
951,SSS1,06-01-2024,Male,28
951,SSS2,06-01-2024,Male,20
951,SSS3,06-01-2024,Male,20
951,JSS1,06-01-2024,Female,51
951,JSS2,06-01-2024,Female,42
951,JSS3,06-01-2024,Female,42
951,SSS1,06-01-2024,Female,30
951,SSS2,06-01-2024,Female,40
951,SSS3,06-01-2024,Female,30
959,JSS1,06-01-2024,Male,25
959,JSS2,06-01-2024,Male,21
959,JSS3,06-01-2024,Male,19
959,SSS1,06-01-2024,Male,11
959,SSS2,06-01-2024,Male,15
959,SSS3,06-01-2024,Male,5
959,JSS1,06-01-2024,Female,22
959,JSS2,06-01-2024,Female,31
959,JSS3,06-01-2024,Female,24
959,SSS1,06-01-2024,Female,20
959,SSS2,06-01-2024,Female,15
959,SSS3,06-01-2024,Female,15
948,JSS1,06-01-2024,Male,6
948,JSS2,06-01-2024,Male,3
948,JSS3,06-01-2024,Male,6
948,SSS1,06-01-2024,Male,13
